schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,default_definition,is_primary_key,foreign_key_name,referenced_schema,referenced_table,referenced_column
dbo,POINT,7,East,decimal,9,10,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,8,Elevation,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,10,CLUSTER_ID,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,11,PageDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,12,LoggedBy,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,13,Driller,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,14,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,15,StartDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,16,EndDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,17,Orientation,decimal,5,4,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,18,Inclination,decimal,5,3,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,19,Contractor,varchar,20,0,0,1,NULL,0,FK_POINT_Contractors,dbo,Contractors,ContractorID
dbo,POINT,20,CheckedBy,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,21,Termination,varchar,20,0,0,1,NULL,0,FK_POINT_LUT_TerminationType,dbo,LUT_TerminationType,TypeID
dbo,POINT,22,Feature,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,23,Location,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,24,Width,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,25,Length,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,26,Release,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,27,NationalNorth,decimal,9,10,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,28,NationalEast,decimal,9,10,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,29,WGS84,varchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,31,PredrillDepth,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,32,NationalElevation,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,33,Diameter,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,34,Type,varchar,20,0,0,1,NULL,0,FK_POINT_LUT_HoleType,dbo,LUT_HoleType,VALUE
dbo,POINT,35,LinkFile,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,36,LoggedDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,37,CPTStep,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,38,_timestamp,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,39,CheckedDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,40,Grid,nvarchar,40,0,0,1,NULL,0,FK_POINT_Grids,dbo,Grids,VALUE
dbo,POINT,41,Datum,varchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,42,Status,nvarchar,40,0,0,1,NULL,0,FK_POINT_LUT_HoleStatus,dbo,LUT_HoleStatus,VALUE
dbo,POINT,43,NationalGrid,nvarchar,40,0,0,1,NULL,0,FK_POINT_LUT_NationalGrids,dbo,LUT_NationalGrids,VALUE
dbo,POINT,44,OriginalGrid,nvarchar,40,0,0,1,NULL,0,FK_POINT_LUT_OriginalGrid,dbo,LUT_OriginalGrid,VALUE
dbo,POINT,46,LocationMethod,nvarchar,40,0,0,1,NULL,0,FK_POINT_LUT_LocationMethodType,dbo,LUT_LocationMethodType,VALUE
dbo,POINT,47,PlasticLiners,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,48,Cap,nvarchar,40,0,0,1,NULL,0,FK_POINT_LUT_Cap,dbo,LUT_Cap,VALUE
dbo,POINT,49,HandCleared,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,50,Decontaminated,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,51,Consent,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,52,Machine,varchar,100,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,53,Geotextile,decimal,5,3,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,54,Sort,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,56,Rig,nvarchar,40,0,0,1,NULL,0,FK_POINT_Rig,dbo,Rig,VALUE
dbo,POINT,57,DrillerLookup,nvarchar,60,0,0,1,NULL,0,FK_POINT_DrillerLookup,dbo,DrillerLookup,VALUE
dbo,POINT,59,CoreBoxes,decimal,5,3,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,60,Report,uniqueidentifier,16,0,0,1,NULL,0,FK_POINT__rpt,dbo,_rpt,GEO_ID
dbo,POINT,61,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,62,Stickup,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,63,Water_added,decimal,9,10,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,64,Asphalt,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,65,Concrete,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,66,Bentonite,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,67,Cement,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,68,BSand,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,69,FSand,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,70,Gravel,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,71,Gravel_scoop,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,72,SeismicSourceOffset,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,73,CPTsensitive,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,74,CPTVaneStrength,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,75,Latitude,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,76,Longitude,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,77,AmplitudeScalingFactor,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT,78,LotNumber,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT_LINK,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,POINT_LINK,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_POINT_LINK_POINT,dbo,POINT,CLNT_ID
dbo,POINT_LINK,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_POINT_LINK_POINT,dbo,POINT,PROJ_ID
dbo,POINT_LINK,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_POINT_LINK_POINT,dbo,POINT,POINT_ID
dbo,POINT_LINK,5,POINT_LINK,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,POINT_LINK,6,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,PROJECT,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_PROJECT_Clients,dbo,Clients,CLNT_ID
dbo,PROJECT,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_PROJECT__clnt,dbo,_clnt,CLNT_ID
dbo,PROJECT,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,4,PROJ_NAME,varchar,-1,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,5,Location,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,8,Memo,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,11,Client,nvarchar,200,0,0,1,NULL,0,FK_PROJECT_Clients,dbo,Clients,CLIENT_ID
dbo,PROJECT,26,ReportLink,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,27,Contractor,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,28,Engineer,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,29,CoordinateSystem,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,30,DirectoryProject,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,31,DirectoryImport,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,32,DirectoryExport,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,33,DirectoryReport,nvarchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,35,Office,nvarchar,80,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,36,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT,37,MaxDepth,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT_LINK,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,PROJECT_LINK,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_PROJECT_LINK_PROJECT,dbo,PROJECT,CLNT_ID
dbo,PROJECT_LINK,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_PROJECT_LINK_PROJECT,dbo,PROJECT,PROJ_ID
dbo,PROJECT_LINK,4,PROJ_LINK,uniqueidentifier,16,0,0,0,NULL,0,FK_PROJECT_LINK_PROJECT1,dbo,PROJECT,GEO_ID
dbo,PROJECT_LINK,5,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,PROJECT_LINK,6,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Rig,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Rig,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Rig__clnt,dbo,_clnt,CLNT_ID
dbo,Rig,3,VALUE,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Rig,4,SPT_Efficiency,decimal,5,4,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Rig,5,Description,nvarchar,80,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Rig,6,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Rig,7,Alias,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,SAMPLE,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_SAMPLE_POINT,dbo,POINT,CLNT_ID
dbo,SAMPLE,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_SAMPLE_POINT,dbo,POINT,PROJ_ID
dbo,SAMPLE,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_SAMPLE_POINT,dbo,POINT,POINT_ID
dbo,SAMPLE,5,SAMPLE_TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,6,SAMPLE_REFERENCE,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,7,SAMPLE_TYPE,nvarchar,40,0,0,0,NULL,0,FK_SAMPLE_LUT_SampleType,dbo,LUT_SampleType,Value
dbo,SAMPLE,8,Base,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,9,Override,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,10,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,12,Description,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,13,Technique,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,14,Thickness,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,16,BaseCalc,decimal,9,11,7,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,17,SAMPLE_ID,nvarchar,72,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,18,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SAMPLE,19,Recovered,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SiteRecords,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,SiteRecords,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_SiteRecords_PROJECT,dbo,PROJECT,CLNT_ID
dbo,SiteRecords,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_SiteRecords_PROJECT,dbo,PROJECT,PROJ_ID
dbo,SiteRecords,4,DATE,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SiteRecords,5,RIG,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SiteRecords,6,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SPECIMEN,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,SPECIMEN,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_SPECIMEN_SAMPLE,dbo,SAMPLE,CLNT_ID
dbo,SPECIMEN,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_SPECIMEN_SAMPLE_SAMPLEID,dbo,SAMPLE,CLNT_ID
dbo,SPECIMEN,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_SPECIMEN_SAMPLE,dbo,SAMPLE,PROJ_ID
dbo,SPECIMEN,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_SPECIMEN_SAMPLE_SAMPLEID,dbo,SAMPLE,PROJ_ID
dbo,SPECIMEN,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_SPECIMEN_SAMPLE,dbo,SAMPLE,POINT_ID
dbo,SPECIMEN,5,SAMPLE_TOP,decimal,5,5,2,0,NULL,0,FK_SPECIMEN_SAMPLE,dbo,SAMPLE,SAMPLE_TOP
dbo,SPECIMEN,6,SAMPLE_REFERENCE,nvarchar,40,0,0,0,NULL,0,FK_SPECIMEN_SAMPLE,dbo,SAMPLE,SAMPLE_REFERENCE
dbo,SPECIMEN,7,SAMPLE_TYPE,nvarchar,40,0,0,0,NULL,0,FK_SPECIMEN_SAMPLE,dbo,SAMPLE,SAMPLE_TYPE
dbo,SPECIMEN,8,SPECIMEN_TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SPECIMEN,9,SPECIMEN_REFERENCE,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SPECIMEN,20,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPECIMEN,24,SAMPLE_ID,nvarchar,72,0,0,0,NULL,0,FK_SPECIMEN_SAMPLE_SAMPLEID,dbo,SAMPLE,SAMPLE_ID
dbo,SPECIMEN,25,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,SPT,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_SPT_POINT,dbo,POINT,CLNT_ID
dbo,SPT,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_SPT_POINT,dbo,POINT,PROJ_ID
dbo,SPT,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_SPT_POINT,dbo,POINT,POINT_ID
dbo,SPT,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,6,NValue,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,7,Type,nvarchar,2,0,0,1,NULL,0,FK_SPT_LUT_SptType,dbo,LUT_SptType,Value
dbo,SPT,8,Incr1,decimal,5,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,9,Incr2,decimal,5,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,10,Incr3,decimal,5,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,11,Incr4,decimal,5,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,12,Incr5,decimal,5,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,13,Incr6,decimal,5,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,14,Blow1,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,15,Blow2,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,16,Blow3,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,17,Blow4,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,18,Blow5,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,19,Blow6,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,20,Override,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,21,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,22,Incr75_TestBlowCount,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,23,Incr75_SeatBlowCount,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,24,Incr150_TestBlowCount,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,25,TotalBlowCount,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,26,Base,decimal,9,15,6,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,27,Incr75_TestLength,decimal,5,6,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,28,Incr150_TestLength,decimal,5,4,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,29,TotalMidDepth,decimal,9,15,6,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,30,TotalPenetration,decimal,5,8,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,31,CasingDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,32,WaterDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,33,HammerSerialNumber,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,34,HammerEnergyRatio,decimal,5,4,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,35,RodUnitWeight,decimal,5,5,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,36,SWP,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,37,Weather,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,38,Status,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,39,RockTest,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,40,Accreditation,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,41,Standard,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,42,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,43,Bouncing,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,SPT,44,Heave,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,sysdiagrams,1,name,sysname,256,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,sysdiagrams,2,principal_id,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,sysdiagrams,3,diagram_id,int,4,10,0,0,NULL,1,NULL,NULL,NULL,NULL
dbo,sysdiagrams,4,version,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,sysdiagrams,5,definition,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,test,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,test,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_test__clnt,dbo,_clnt,CLNT_ID
dbo,test,3,VALUE,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,test,4,Sort,smallint,2,5,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,test,5,Description,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,test,6,Label,varchar,50,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,test,7,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_TRANSACTIONS_PROJECT,dbo,PROJECT,CLNT_ID
dbo,TRANSACTIONS,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_TRANSACTIONS_PROJECT,dbo,PROJECT,PROJ_ID
dbo,TRANSACTIONS,4,VALUE,nvarchar,10,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,5,Date,date,3,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,6,Version,varchar,10,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,7,Producer,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,8,Receiver,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,9,Status,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,10,Description,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,11,Delimiter,varchar,2,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,12,Concatenate,varchar,2,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,13,Remarks,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,14,Log,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,TRANSACTIONS,15,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Vane,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_Vane_POINT,dbo,POINT,CLNT_ID
dbo,Vane,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Vane_POINT,dbo,POINT,PROJ_ID
dbo,Vane,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Vane_POINT,dbo,POINT,POINT_ID
dbo,Vane,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,6,ITEM,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,7,Peak,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,8,Residual,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,9,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,10,PeakExceeded,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,11,UTP,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,12,Type,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,13,VaneSize,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,14,Date,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,15,Weather,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,16,Method,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,17,Tester,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,18,Status,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,19,Accreditation,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,20,Override,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,21,PeakDG,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,22,ResidualDG,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,23,TestDuration,decimal,5,5,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Vane,25,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Water,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Water_Point,dbo,POINT,CLNT_ID
dbo,Water,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Water_Point,dbo,POINT,PROJ_ID
dbo,Water,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Water_Point,dbo,POINT,POINT_ID
dbo,Water,5,DATETIME,datetime,8,23,3,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,6,HoleDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,7,CasingDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,8,Type,int,4,10,0,0,NULL,0,FK_Water_LUT_WaterType,dbo,LUT_WaterType,TypeID
dbo,Water,9,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,10,SealDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,11,Dry,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,12,WaterDepth,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,13,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Water,14,Plot,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
